rhakhis_wfo,taxonid,family,genus,specificepithet,infraspecificepithet,scientfiicname,scientfiicnameauthorship,taxonrank,taxonomicstatus,acceptednameusageid,parentnameusageid,originalnameusageid,namepublishedin,nomenclaturalstatus,taxonremarks,scientificnameid,references,rhakhis_parent,rhakhis_accepted,rhakhis_pk,rhakhis_skip,rhakhis_rank,rhakhis_status,rhakhis_basionym,subfamily
wfo-0000626740,2744523,Fabaceae,Crotalaria,scariosa,,Crotalaria scariosa,Raf.,Species,Unplaced,,2743186,,New Fl. 2: 56 (1837),,,ipni:488827-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:488827-1,,,36987,,,,,
wfo-0001050088,2445183,Fabaceae,Tephrosia,stipularis,,Tephrosia stipularis,(Desv.) DC.,Species,Synonym,2683420,,2683420,Prodr. 2: 254 (1825),,,ipni:520927-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:520927-1,,wfo-0001057297,37055,,,,,
wfo-1200021994,2613399,Fabaceae,Acacia,platyacantha,,Acacia platyacantha,Bertol.,Species,Unplaced,,2611079,,Horti Bonon. Pl. Nov.: 3 (1826),,Brazil,ipni:927724-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:927724-1,,,37070,,,,,
wfo-0001053398,2756298,Fabaceae,Dalea,moricandii,,Dalea moricandii,D.Dietr.,Species,Unplaced,,2755977,,Syn. Plant. 4: 1015 (1847),,S. America,ipni:490769-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:490769-1,,,37139,,,,,
wfo-0000636416,2754611,Fabaceae,Cytisus,canescens,,Cytisus canescens,Loisel.,Species,Unplaced,,2754521,,"H.L.Duhamel du Monceau, Traité Arbr. Arbust., nouv. éd., 5: 151 (1812)",,http://ww2.bgbm.org/herbarium/view_large.cfm?SpecimenPK=153254&idThumb=381422&SpecimenSequenz=1&loan=0,ipni:489673-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:489673-1,,,37222,,,,,
wfo-1200029825,3303048,Fabaceae,Chamaecrista,transversa,orbiculata,Chamaecrista transversa var. orbiculata,Afr.Fern.,Variety,Unplaced,,3303037,,Reg. Bot.: 46 (2005),", with 2 syntypes cited.",,ipni:77318312-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77318312-1,,,37277,,,,,
wfo-0000636467,2754717,Fabaceae,Cytisus,incanus,,Cytisus incanus,Regel,Species,Unplaced,,2754521,,Cat. Pl. Hort. Aksakov.: 46 (1860),,,ipni:489779-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:489779-1,,,37374,,,,,
wfo-0000185613,2927772,Fabaceae,Albizia,oliveri,,Albizia oliveri,Pellegr.,Species,Unplaced,,2627218,,Mém. Inst. Études Centrafr. 1: 14 (1949),", without a Latin descr.",Gabon,ipni:473342-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:473342-1,,,37414,,,,,
wfo-0000468319,2535643,Fabaceae,Pterocarpus,cyathiformis,,Pterocarpus cyathiformis,DC.,Species,Invalid,2777821,,,Prodr. 2: 420 (1825),", pro syn.",,ipni:516435-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:516435-1,,wfo-0000656606,37854,,,,,
wfo-0001445993,3227724,Fabaceae,Grona,barbata,procumbens,Grona barbata var. procumbens,(B.G.Schub.) H.Ohashi & K.Ohashi,Variety,Synonym,2762153,,2762154,J. Jap. Bot. 93: 109 (2018),,,ipni:77187399-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77187399-1,,wfo-1200000622,37994,,,,,
wfo-0001448648,3240278,Fabaceae,Jennata,indira,indira,Jennata indira subsp. indira,,Subspecies,Accepted,3240278,3315789,,Unknown,,SW. Australia,ipni:77214029-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77214029-1,wfo-0000468939,,38051,,,,,
wfo-1000062284,3303804,Fabaceae,Desmodium,helicocarpa,,Desmodium helicocarpa,Kader,Species,Unplaced,,2762072,,Advances Bioresearch 8(4): 67 (2017),", without indication of the type.",India (Kerala),ipni:77323034-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77323034-1,,,38144,,,,,
wfo-0000725699,2854726,Fabaceae,Huertia,mariquitensis,,Huertia mariquitensis,Mutis,Species,Unplaced,,2854725,,Diario 2: 52 (1958),,Colombia,ipni:498704-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:498704-1,,,38284,,,,,
wfo-1200022960,2863650,Fabaceae,Indigofera,bilabiata,,Indigofera bilabiata,Loisel.,Species,Unplaced,,2863481,,Herb. Gén. Amat. 6: t. 392 (1822),,Cape Prov.,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2863650-4,,,38292,,,,,
wfo-0000512945,2613916,Fabaceae,Acacia,spinulosa,,Acacia spinulosa,Sweet ex Steud.,Species,Unplaced,,2611079,,"Nomencl. Bot., ed. 2, 1: 8 (1840)",", not validly publ.",Australia,ipni:471525-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:471525-1,,,38549,,,,,
wfo-0000653375,2774542,Fabaceae,Dolichos,rufus,,Dolichos rufus,Vell.,Species,Unplaced,,2774202,,"Fl. Flumin. 7: 320, t. 155 (1829)",,Brazil,ipni:493217-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:493217-1,,,38656,,,,,
wfo-0000704429,2827434,Fabaceae,Glycine,repanda,,Glycine repanda,Biehler,Species,Unplaced,,3223627,,Pl. Nov. Herb. Spreng.: 30 (1807),,,ipni:496848-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:496848-1,,,38727,,,,,
wfo-0000626527,2743280,Fabaceae,Crotalaria,asarifolia,,Crotalaria asarifolia,Raf.,Species,Unplaced,,2743186,,New Fl. 2: 57 (1837),,,ipni:487823-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:487823-1,,,38872,,,,,
wfo-0001443683,3302990,Fabaceae,Crotalaria,assadii,,Crotalaria assadii,Zaeifi,Species,Unplaced,,2743186,,"M.Assadi & al. (eds.), Fl. Iran (Tehran) 177: 54 (2023)",", nom. illeg.",Iran,ipni:77331519-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77331519-1,,,38896,,,,,
wfo-0001049626,2841202,Fabaceae,Hedysarum,diphyllum,,Hedysarum diphyllum,Larrañaga,Species,Unplaced,,2840943,,Escritos D. A. Larrañaga 1: 412 (1922),", nom. illeg.",Brazil,ipni:118488-2,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:118488-2,,,39057,,,,,
wfo-0000589302,2703835,Fabaceae,Cassia,pulcherrima,,Cassia pulcherrima,Dehnh.,Species,Unplaced,,2702576,,Rivista Napol. 1(3): 174 (1839),,French Guiana,ipni:485095-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:485095-1,,,39171,,,,,
wfo-4100000295,2336456,Fabaceae,Keithia,,,Keithia,Spreng.,Genus,Unplaced,,,,Neue Entdeck. Pflanzenk. 3: 57 (1822),,,ipni:20096-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:20096-1,,,39362,,,,,
wfo-0001057708,2798977,Fabaceae,Ervum,hirsutum,,Ervum hirsutum,Lour.,Species,Misapplied,2798948,,,Fl. Cochinch.: 461 (1790),", sensu auct.",,ipni:494258-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:494258-1,,wfo-0000677605,39430,,,,,
wfo-1200022044,2655485,Fabaceae,Aspalathus,alternifolia,,Aspalathus alternifolia,Spreng.,Species,Unplaced,,2655447,,"Syst. Veg., ed. 16. 3: 187 (1826)",,Cape Prov.,ipni:475379-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:475379-1,,,39606,,,,,
wfo-1000002781,3267924,Fabaceae,Dillwynia,sulphurea,,Dillwynia sulphurea,Bosse,Species,Unplaced,,2768353,,"Vollst. Handb. Bl.-Gärtn., ed. 2. 5: 460 (1854)",,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3267924-4,,,39631,,,,,
wfo-1200022752,2801026,Fabaceae,Erythrina,spinosa,,Erythrina spinosa,Voigt,Species,Unplaced,,2800760,,Syll. Ratisb. 2: 55 (1828),", nom. illeg.",,ipni:494591-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:494591-1,,,39750,,,,,
wfo-0000553434,2658900,Fabaceae,Astragalus,dicksonii,,Astragalus dicksonii,Royle,Species,Unplaced,,2657136,,Man. Mat. Med.: 378 (1847),,,ipni:477133-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:477133-1,,,39817,,,,,
wfo-0000716718,2841082,Fabaceae,Hedysarum,brasiliense,,Hedysarum brasiliense,Larrañaga,Species,Unplaced,,2840943,,Escritos D. A. Larrañaga 1: 409 (1922),,Brazil,ipni:118474-2,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:118474-2,,,39945,,,,,
wfo-0000553543,2659304,Fabaceae,Astragalus,fasciculatus,,Astragalus fasciculatus,Bertol.,Species,Unplaced,,2657136,,Novi Comment. Acad. Sci. Inst. Bononiensis 6: 23 (1844),,,ipni:477411-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:477411-1,,,40051,,,,,
wfo-0001059789,2819295,Fabaceae,Genista,hybrida,,Genista × hybrida,E.H.L.Krause,Species,Unplaced,,2818992,,"J.W.Sturm, Deutschl. Fl. Abbild., ed. 2. 9: 110 (1901)",,,ipni:496101-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:496101-1,,,40142,,,,,
wfo-0000559905,2669493,Fabaceae,Baptisia,auriculata,,Baptisia auriculata,Sweet,Species,Unplaced,,2669486,,"Hort. Brit., ed. 2: 123 (1830)",,,ipni:480951-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:480951-1,,,40159,,,,,
wfo-0000704344,2827222,Fabaceae,Glycine,ambigua,,Glycine ambigua,Jacq.,Species,Unplaced,,3223627,,Fragm. Bot.: 84 (1807),,http://www.plantillustrations.org/species.php?id_species=469785,ipni:496650-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:496650-1,,,40233,,,,,
wfo-1200022227,2659646,Fabaceae,Astragalus,gracilis,,Astragalus gracilis,Romero,Species,Unplaced,,2657136,,"Bol. Direcc. Nac. Estad. Y Estud. Geogr. La Paz, Segunda Epoca 3(31-33): 45 (1920)",", nom. illeg.",Bolivia,ipni:477662-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:477662-1,,,40534,,,,,
wfo-0000626613,2743776,Fabaceae,Crotalaria,heptaphylla,,Crotalaria heptaphylla,Lour.,Species,Unplaced,,2743186,,Fl. Cochinch.: 433 (1790),,Vietnam,ipni:488226-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:488226-1,,,40659,,,,,
wfo-0000195250,2864711,Fabaceae,Indigofera,sieberiana,,Indigofera sieberiana,Scheele,Species,Unplaced,,2863481,,Linnaea 17: 337 (1844),,Cape Prov.,ipni:499998-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:499998-1,,,40662,,,,,
wfo-0001359639,2827723,Fabaceae,Glycyrrhiza,flavescens,antalyensis,Glycyrrhiza flavescens subsp. antalyensis,"Sümbül, Tufan, O.D.Düșen & Göktürk",Subspecies,Unplaced,,2827722,,Israel J. Pl. Sci. 51: 71 (2003),,S. Türkiye,ipni:20012712-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:20012712-1,,,40775,,,,,
wfo-1200022969,2863874,Fabaceae,Indigofera,denudata,,Indigofera denudata,Schrank,Species,Unplaced,,2863481,,Bot. Zeitung (Regensburg) 4: 309 (1805),", nom. illeg.",Egypt,ipni:499235-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:499235-1,,,40785,,,,,
wfo-0001382415,2719684,Fabaceae,Chorizema,cordatum,rotundifolium,Chorizema cordatum var. rotundifolium,Bosse,Variety,Unplaced,,2719682,,Neue Allg. Deutsche Garten- Blumenzeitung 2: 298 (1846),,Australia,ipni:72694-3,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:72694-3,,,40832,,,,,
wfo-0000512923,2613827,Fabaceae,Acacia,setosa,,Acacia setosa,Spreng.,Species,Unplaced,,2611079,,"Syst. Veg., ed. 16. 3: 137 (1826)",,Brazil,ipni:471461-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:471461-1,,,41021,,,,,
wfo-0000512913,2613783,Fabaceae,Acacia,semitriptera,,Acacia semitriptera,Mart. ex Steud.,Species,Unplaced,,2611079,,"Nomencl. Bot., ed. 2, 1: 8 (1840)",", nom. nud.",Brazil,ipni:471435-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:471435-1,,,41046,,,,,
wfo-1200022751,2801011,Fabaceae,Erythrina,secundiflora,,Erythrina secundiflora,Brot.,Species,Unplaced,,2800760,,Trans. Linn. Soc. London 14: 346 (1824),,Brazil,ipni:494576-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:494576-1,,,41086,,,,,
wfo-0000653405,2774633,Fabaceae,Dolichos,varius,,Dolichos varius,Span. ex Miq.,Species,Unplaced,,2774202,,Fl. Ned. Ind. 1(1): 184 (1855),,Jawa,ipni:493304-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:493304-1,,,41118,,,,,
wfo-1200022381,2663679,Fabaceae,Astragalus,verticillaris,,Astragalus verticillaris,Scop.,Species,Unplaced,,2657136,,Delic. Fl. Faun. Insubr. 2: 107 (1787),", nom. illeg.",Siberia,ipni:480456-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:480456-1,,,41204,,,,,
wfo-0000704412,2827394,Fabaceae,Glycine,montana,,Glycine montana,Raf.,Species,Unplaced,,3223627,,Atlantic J. 1: 153 (1832),,N. America,ipni:496810-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:496810-1,,,41383,,,,,
wfo-0000621640,2737922,Fabaceae,Coronilla,buxifolia,,Coronilla buxifolia,Hance,Species,Unplaced,,2737916,,"Ann. Sci. Nat., Bot., sér. 4, 18: 219 (1862 publ. 1863)",,China,ipni:487178-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:487178-1,,,41507,,,,,
wfo-1200022360,2663024,Fabaceae,Astragalus,stipulatus,,Astragalus stipulatus,Sessé & Moc.,Species,Unplaced,,2657136,,"Naturaleza (Mexico City), ser. 2, 1(App.): 119 (1890)",", nom. illeg.",Mexico,ipni:25653-2,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:25653-2,,,41592,,,,,
wfo-0000663275,2784586,Fabaceae,Edwardsia,parvifolia,,Edwardsia parvifolia,Wight,Species,Unplaced,,2784558,,Icon. Pl. Ind. Orient. 3: t. 1054 (1846),,China,ipni:493722-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:493722-1,,,41840,,,,,
wfo-0000531377,2634223,Fabaceae,Amorpha,rabiae,,Amorpha rabiae,Lex.,Species,Unplaced,,2634116,,"P.de La Llave & J.M.de Lexarza, Nov. Veg. Descr. 1: 22 (1824)",,Mexico (Michoacán),ipni:473843-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:473843-1,,,41990,,,,,
wfo-0000716900,2841631,Fabaceae,Hedysarum,reflexum,,Hedysarum reflexum,Hoffmanns.,Species,Unplaced,,2840943,,"Verz. Pfl.-Kult., Nachtr. 2: 128 (1826)",,,ipni:498041-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:498041-1,,,42020,,,,,
wfo-0001053691,2864296,Fabaceae,Indigofera,madagascariensis,,Indigofera madagascariensis,Vatke,Species,Unplaced,,2863481,,Abh. Naturwiss. Vereine Bremen 7: 245 (1882),", nom. illeg.",Madagascar,ipni:499617-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:499617-1,,,42107,,,,,
wfo-0000578439,2689787,Fabaceae,Caesalpinia,burmanica,,Caesalpinia burmanica,Prain,Species,Unplaced,,2689726,,"J. Asiat. Soc. Bengal, Pt. 2, Nat. Hist. 66: 470 (1897)",,Bangladesh to Myanmar,ipni:482657-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:482657-1,,,42172,,,,,
wfo-0001371922,2852274,Fabaceae,Hoffmannseggia,trifoliata,pentaphylla,Hoffmannseggia trifoliata var. pentaphylla,Speg.,Variety,Unplaced,,2852269,,Anales Soc. Ci. Argent. 47: 282 (1899),,Patagonia,ipni:123415-2,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:123415-2,,,42328,,,,,
wfo-0000696688,2819715,Fabaceae,Genista,versiflora,,Genista versiflora,Tausch,Species,Unplaced,,2818992,,Flora 21: 746 (1838),,,ipni:496447-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:496447-1,,,42350,,,,,
wfo-0000173650,2864929,Fabaceae,Indigofera,vivax,,Indigofera vivax,Schrank,Species,Unplaced,,2863481,,Denkschr. Königl.-Baier. Bot. Ges. Regensburg 2: 64 (1822),,Brazil,ipni:500179-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:500179-1,,,42395,,,,,
wfo-0000180113,2774569,Fabaceae,Dolichos,smilacinus,,Dolichos smilacinus,E.Mey.,Species,Unplaced,,2774202,,Comm. Pl. Afr. Austr.: 142 (1836),,,ipni:493241-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:493241-1,,,42518,,,,,
wfo-0000556764,2666020,Fabaceae,Atylosia,cajanoides,,Atylosia cajanoides,Cordem.,Species,Unplaced,,2666014,,Fl. Réunion: 397 (1895),,Réunion,ipni:480721-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:480721-1,,,43043,,,,,
wfo-0000653346,2774483,Fabaceae,Dolichos,palmatifidus,,Dolichos palmatifidus,Moc. & Sessé ex DC.,Species,Unplaced,,2774202,,Prodr. 2: 399 (1825),,Mexico,ipni:493157-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:493157-1,,,43153,,,,,
,2927781,Fabaceae,Anthyllis,vulneraria,maritima,Anthyllis vulneraria subproles maritima,(Schweigg. ex K.G.Hagen) Sagorski,subproles,Synonym,2642160,,2642021,Allg. Bot. Z. Syst. 14: 42 (1908),,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2927781-4,,wfo-0000186796,43162,,,,,
wfo-0000653309,2774353,Fabaceae,Dolichos,geminus,,Dolichos geminus,Vell.,Species,Unplaced,,2774202,,"Fl. Flumin. 7: 321, t. 159 (1829)",,Brazil,ipni:493036-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:493036-1,,,43175,,,,,
wfo-0000561555,2671469,Fabaceae,Bauhinia,compacta,,Bauhinia compacta,Regel,Species,Unplaced,,2671275,,Cat. Pl. Hort. Aksakov.: 15 (1860),,,ipni:481216-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:481216-1,,,43419,,,,,
wfo-1000047228,3303037,Fabaceae,Chamaecrista,transversa,,Chamaecrista transversa,Afr.Fern.,Species,Unplaced,,2714614,,Reg. Bot.: 45 (2005),", with 2 types cited.",Brazil (Piauí),ipni:77318311-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77318311-1,,,43512,,,,,
wfo-0000677599,2798941,Fabaceae,Ervum,capricornium,,Ervum capricornium,Vell.,Species,Unplaced,,2798922,,"Fl. Flumin. 7: 315, t. 140 (1829)",,Brazil,ipni:494237-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:494237-1,,,43534,,,,,
wfo-0001035234,2915267,Fabaceae,Acacia,cavaleriei,,Acacia cavaleriei,H.Lév.,Species,Unplaced,,2611079,,Fl. Kouy-Tchéou: 224 (1915),", nom. subnud.",China (Yunnan),ipni:60458612-2,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:60458612-2,,,43603,,,,,
wfo-0000173966,2689759,Fabaceae,Caesalpinia,barbon,,Caesalpinia barbon,Bertero,Species,Unplaced,,2689726,,Mercurio Chileno 13: 598 (1829),", nom. nud.",Argentina (Mendoza),ipni:482636-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:482636-1,,,44011,,,,,
wfo-0001386185,2687692,Fabaceae,Burtonia,diosmifolia,glabrescens,Burtonia diosmifolia var. glabrescens,Meisn.,Variety,Unplaced,,2687691,,"J.G.C.Lehmann, Pl. Preiss. 1: 42 (1845)",,SW. Australia,ipni:80519-3,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:80519-3,,,44202,,,,,
wfo-0000704392,2827325,Fabaceae,Glycine,ixosperma,,Glycine ixosperma,Hoffmanns.,Species,Unplaced,,3223627,,"Verz. Pfl.-Kult., Nachtr. 2: 123 (1826)",,Brazil,ipni:496750-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:496750-1,,,44239,,,,,
wfo-0000636576,2754953,Fabaceae,Cytisus,teneriffae,,Cytisus teneriffae,Hoffmanns.,Species,Unplaced,,2754521,,"Verz. Pfl.-Kult., Nachtr. 2: 101 (1826)",,Canary Is.,ipni:490004-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:490004-1,,,44354,,,,,
wfo-0000639403,2759094,Fabaceae,Delaria,odorata,,Delaria odorata,Regel,Species,Unplaced,,2759093,,Cat. Pl. Hort. Aksakov.: 48 (1860),,,ipni:491221-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:491221-1,,,44418,,,,,
wfo-0000636420,2754619,Fabaceae,Cytisus,carneus,,Cytisus × carneus,Hoffmanns.,Species,Unplaced,,2754521,,"Preiss-Verzeichn. Pflanzen., ed. 10: 275 (1841)",,,ipni:489681-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:489681-1,,,44493,,,,,
wfo-0000202177,3240450,Fabaceae,Acacia,aurea,aurea,Acacia aurea var. aurea,,Variety,Accepted,3240450,2611362,,Unknown,,SW. Australia,ipni:168562-3,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:168562-3,wfo-0000202175,,44501,,,,,
wfo-0000731686,2865457,Fabaceae,Inga,macrostachys,,Inga macrostachys,Steud.,Species,Unplaced,,2864988,,Nomencl. Bot. 1: 431 (1821),,,ipni:500583-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:500583-1,,,44536,,,,,
wfo-0000637072,2755750,Fabaceae,Dalbergia,muelleri,,Dalbergia muelleri,Taub.,Species,Unplaced,,2755401,,"H.G.A.Engler & K.A.E.Prantl, Nat. Pflanzenfam. 3(3): 336 (1894)",,,ipni:490347-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:490347-1,,,44562,,,,,
wfo-0000512486,2611574,Fabaceae,Acacia,callosa,,Acacia callosa,Bertol.,Species,Unplaced,,2611079,,Horti Bonon. Pl. Nov.: 3 (1826),,Caribbean,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2611574-4,,,44601,,,,,
wfo-0000190173,2775993,Fabaceae,Dorycnium,haussknechtii,,Dorycnium haussknechtii,Boiss.,Species,Synonym,2776030,,,Fl. Orient. 2: 163 (1872),,,ipni:493365-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:493365-1,,wfo-0000188853,44693,,,,,
wfo-0000589368,2704147,Fabaceae,Cassia,tuberculata,,Cassia tuberculata,Collad.,Species,Unplaced,,2702576,,Hist. Nat. Méd. Casses: 133 (1816),,,ipni:485366-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:485366-1,,,44727,,,,,
wfo-0000731644,2865217,Fabaceae,Inga,dubia,,Inga dubia,Graham,Species,Unplaced,,2864988,,"N.Wallich, Numer. List: 183, n.° 5274 (1831)",", nom. nud.",Myanmar,ipni:500390-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:500390-1,,,44729,,,,,
wfo-0000203320,2613943,Fabaceae,Acacia,stenoptila,,Acacia stenoptila,Hoffmanns.,Species,Unplaced,,2611079,,Verz. Pfl.-Kult.: 36 (1824),,,ipni:80743-3,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:80743-3,,,45103,,,,,
wfo-0000653383,2774563,Fabaceae,Dolichos,sessei,,Dolichos sessei,G.Don,Species,Unplaced,,2774202,,Gen. Hist. 2: 357 (1832),,Mexico,ipni:493235-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:493235-1,,,45478,,,,,
wfo-0000512534,2611835,Fabaceae,Acacia,curvifolia,,Acacia curvifolia,Bonpl.,Species,Unplaced,,2611079,,Descr. Pl. Malmaison: 99 (1816),,,ipni:470100-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:470100-1,,,45610,,,,,
wfo-0000196645,2762151,Fabaceae,Desmodium,barbatum,dimorphum,Desmodium barbatum var. dimorphum,(Welw. ex Baker) B.G.Schub.,Variety,Synonym,2762152,,2762270,Bull. Jard. Bot. État Bruxelles 22: 298 (1952),,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2762151-4,,wfo-1200000621,45668,,,,,
wfo-0000174500,2818633,Fabaceae,Geissaspis,keilii,,Geissaspis keilii,De Wild.,Species,Unplaced,,2818607,,Bull. Jard. Bot. État Bruxelles 4: 114 (1914),,,ipni:495833-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:495833-1,,,45674,,,,,
wfo-0000653298,2774327,Fabaceae,Dolichos,faba-nigrita,,Dolichos faba-nigrita,Forssk.,Species,Unplaced,,2774202,,Fl. Aegypt.-Arab.: 132 (1775),", not validly publ.",Yemen,ipni:493011-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:493011-1,,,45859,,,,,
wfo-0000179401,2774220,Fabaceae,Dolichos,angustifolius,,Dolichos angustifolius,Eckl. & Zeyh.,Species,Unplaced,,2774202,,Enum. Pl. Afric. Austral.: 258 (1836),", nom. illeg.",S. Africa,ipni:492904-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:492904-1,,,45955,,,,,
wfo-1200022982,2864032,Fabaceae,Indigofera,glandulifera,,Indigofera glandulifera,Page ex Steud.,Species,Unplaced,,2863481,,"Nomencl. Bot., ed. 2, 1: 807 (1840)",", nom. nud.",S. Africa,ipni:499390-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:499390-1,,,45976,,,,,
wfo-1200021915,2606808,Fabaceae,Crotalaria,hirsuta,,Crotalaria hirsuta,Shecut,Species,Unplaced,,2743186,,Fl. Carol.: 469 (1806),", nom. illeg.",,ipni:60448696-2,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:60448696-2,,,46060,,,,,
